_id,company_name,salary,url,vacancies_name
https://hh.ru/vacancy/67350616?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООФабрика информационных технологий,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67350616?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Аналитик
https://hh.ru/vacancy/70110915?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Datana (ГК ЛАНИТ),"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70110915?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Руководитель разработки
https://hh.ru/vacancy/70070437?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70070437?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Старший системный аналитик
https://hh.ru/vacancy/70087754?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70087754?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,DevOps engineer на продукт BI Tools (Big Data)
https://hh.ru/vacancy/68581636?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,BIG,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68581636?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Financial Analyst
https://hh.ru/vacancy/70151089?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70151089?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик
https://hh.ru/vacancy/67093765?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,AVON,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67093765?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Senior Sales Analyst
https://hh.ru/vacancy/54975410?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ИНВИТРО,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/54975410?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Senior Data Engineer
https://hh.ru/vacancy/69355078?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ozon Офис и Коммерция,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69355078?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Руководитель группы аналитики данных
https://hh.ru/vacancy/69753066?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООЦифровая Жажда,"{'от': 200000, 'до': 300000, 'валюта': 'руб.'}",https://hh.ru/vacancy/69753066?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Senior Node.js Developer
https://hh.ru/vacancy/70362358?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70362358?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Аккаунт-менеджер/Account manager
https://hh.ru/vacancy/70359656?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70359656?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,QA engineer на продукт Smart Rollout (Big Data)
https://hh.ru/vacancy/70364815?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Банк Хоум Кредит,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70364815?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,DevOps инженер Smart Data
https://hh.ru/vacancy/70332287?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,АВИТО ТЕХ: аналитика,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70332287?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Аналитик-разработчик в команду Автобиддинга
https://hh.ru/vacancy/70370436?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Инфосистемы Джет,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70370436?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ведущий бизнес-аналитик
https://hh.ru/vacancy/67851624?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ТМК++,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67851624?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Эксперт Terrasoft Creatio
https://hh.ru/vacancy/70372424?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,VK,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70372424?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ML Engineer в команду Поиска (ВКонтакте)
https://hh.ru/vacancy/70427364?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Tele2,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70427364?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Presale manager направление Big Data
https://hh.ru/vacancy/69710799?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Career Solutions,"{'от': 200000, 'до': 250000, 'валюта': 'руб.'}",https://hh.ru/vacancy/69710799?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Backend .NET Developer (middle/middle+)
https://hh.ru/vacancy/69470716?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,KONNEKTU,"{'от': 120000, 'до': '', 'валюта': 'руб.'}",https://hh.ru/vacancy/69470716?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Sales Manager/Менеджер по продажам S2B (IT-решение, SAAS)"
https://hh.ru/vacancy/70427828?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,РОСБАНК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70427828?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Бизнес-аналитик по автоматизации процессов и резервов рисков
https://hh.ru/vacancy/68655053?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООБакарди Рус,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68655053?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Senior Finance Analyst
https://hh.ru/vacancy/70466857?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70466857?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,IOS developer на продукт МТС Аналитика (Big Data)
https://hh.ru/vacancy/69307639?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАОМегаФон, Офис","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69307639?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Старший менеджер по сегментному маркетингу
https://hh.ru/vacancy/70507430?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70507430?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик (Малый и Средний Бизнес)
https://hh.ru/vacancy/70031019?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,АОАСТ,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70031019?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Бизнес-аналитик
https://hh.ru/vacancy/70512921?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70512921?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Аналитик CRM
https://hh.ru/vacancy/70510744?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Центральный банк Российской Федерации,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70510744?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Консультант отдела надзорной аналитики (SQL)
https://hh.ru/vacancy/68366807?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,КРОК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68366807?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Менеджер по продвижению решений импортозамещения (автоматизация процессов, Big Data)"
https://hh.ru/vacancy/70571216?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,USETECH,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70571216?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,QA Automation Engineer (Python)
https://hh.ru/vacancy/70572523?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,СберЛизинг,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70572523?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Аналитик департамента рисков (исследование и прогнозирование рисков)
https://hh.ru/vacancy/70589885?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ozon Информационные технологии,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70589885?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Разработчик Python
https://hh.ru/vacancy/69374149?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Туту.ру,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69374149?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Full Stack Developer (JS+PHP) в команду по работе с данными сервиса путешествий
https://hh.ru/vacancy/68140550?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,КОРУС Консалтинг,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68140550?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по развитию международного бизнеса в ОАЭ | BDM United Arab Emirates
https://hh.ru/vacancy/69635969?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Частное учреждение по цифровизации атомной отрасли «Цифрум»,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69635969?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Администратор данных (НСИ)
https://hh.ru/vacancy/69634691?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69634691?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Старший системный аналитик фронт систем
https://hh.ru/vacancy/69634881?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Частное учреждение по цифровизации атомной отрасли «Цифрум»,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69634881?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик (НСИ)
https://hh.ru/vacancy/69583005?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Иннотех, Группа компаний","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69583005?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик
https://hh.ru/vacancy/69376890?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООGlowByte,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69376890?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Младший аналитик
https://hh.ru/vacancy/69695910?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. Головной офис,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69695910?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ведущий системный аналитик
https://hh.ru/vacancy/69842587?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. Головной офис,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69842587?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ведущий системный аналитик
https://hh.ru/vacancy/69842387?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. Головной офис,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69842387?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик
https://hh.ru/vacancy/69817033?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Иннотех, Группа компаний","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69817033?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Разработчик Hadoop Big Data (стрим Витрины ПИК)
https://hh.ru/vacancy/69980079?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,АОРТ Лабс,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69980079?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Архитектор (IT)
https://hh.ru/vacancy/70030982?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,АОАСТ,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70030982?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ведущий системный аналитик
https://hh.ru/vacancy/70176408?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70176408?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Архитектор платформы данных МТС Финтех
https://hh.ru/vacancy/53890903?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,EGGНEADS,"{'от': 200000, 'до': None, 'валюта': 'руб.'}",https://hh.ru/vacancy/53890903?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,PHP Fullstack разработчик (удалённая работа)
https://hh.ru/vacancy/69593531?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Tele2,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69593531?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по проектам для индустрии медиа и рекламы
https://hh.ru/vacancy/70447700?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Сбер для экспертов,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70447700?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Архитектор (автоматизация каналов продаж)
https://hh.ru/vacancy/67800088?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"VK, Одноклассники","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67800088?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Computer vision engineer (проект ""Лента"")"
https://hh.ru/vacancy/70455943?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Tele2,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70455943?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,DevOps-инженер Big Data
https://hh.ru/vacancy/70406300?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Сбер. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70406300?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик
https://hh.ru/vacancy/70792773?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,АОАСТ,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70792773?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Реверс инженер
https://hh.ru/vacancy/69845325?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАвтомакон,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69845325?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по работе с ключевыми клиентами (аутсорсинг персонала)
https://hh.ru/vacancy/67928651?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАБК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67928651?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Senior PHP Developer (remote)
https://hh.ru/vacancy/69778284?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Mediata,"{'от': 150000, 'до': 200000, 'валюта': 'руб.'}",https://hh.ru/vacancy/69778284?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по продажам и развитию бизнеса в рекламное агентство
https://hh.ru/vacancy/70672986?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООИбс Инфинисофт,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70672986?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Системный аналитик
https://hh.ru/vacancy/68108409?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАБК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68108409?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ruby программист (Remote)
https://hh.ru/vacancy/70692986?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООНЕЛТ,"{'от': 100000, 'до': '', 'валюта': 'руб.'}",https://hh.ru/vacancy/70692986?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Финансовый аналитик
https://hh.ru/vacancy/69707205?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Технократ,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69707205?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Старший менеджер отдела продаж
https://hh.ru/vacancy/70851363?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"ПАО«МТС», IT","{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70851363?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Архитектор
https://hh.ru/vacancy/70516930?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ПАОМТС Банк. Начало Карьеры,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70516930?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Ведущий аналитик интеграционных решений
https://hh.ru/vacancy/70399046?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,билайн,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70399046?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по работе с государственными заказчиками
https://hh.ru/vacancy/69636320?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Северсталь. IT & Digital,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/69636320?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Fullstack разработчик (React, Node.js)"
https://hh.ru/vacancy/70674229?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООИнвестиционная компания Фридом Финанс,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70674229?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Веб-аналитик/аналитик данных
https://hh.ru/vacancy/68915922?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАБК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/68915922?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Linux администратор (remote)
https://hh.ru/vacancy/69845513?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАвтомакон,"{'от': None, 'до': 220000, 'валюта': 'руб.'}",https://hh.ru/vacancy/69845513?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Программист 1С
https://hh.ru/vacancy/70474341?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,билайн: Бизнес,"{'от': 70000, 'до': '', 'валюта': 'руб.'}",https://hh.ru/vacancy/70474341?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Менеджер по продажам VAS сервисов
https://hh.ru/vacancy/67626512?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,ОООАБК,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/67626512?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Руководитель команды WEB-разработки (remote)
https://hh.ru/vacancy/66672248?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,"Hi, Rockits!","{'от': 200000, 'до': None, 'валюта': 'руб.'}",https://hh.ru/vacancy/66672248?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,PHP Developer
https://hh.ru/vacancy/70537362?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Сбер. IT,"{'от': None, 'до': None, 'валюта': None}",https://hh.ru/vacancy/70537362?query=%D0%B0%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%20big%20data,Middle Data Engineer (развитие внешнеэкономического партнерства)
